snapshot_date,period_month,item_key_sk_1,item_key_sk_2,item_name_preferred_1,item_name_preferred_2,item_category_1,item_category_2,orders_together,support,confidence_1_to_2,confidence_2_to_1,lift
2026-03-13,2023-11-01,1adb2a18673efe5159c525c4bfb4ab9f,eec50ed4b6588fe68d92b48381c933db,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Pom-Bär Original, 75 g",Crisp & Snacks,Crisp & Snacks,23,0.0023657683604196666,0.007523716061498201,0.30666666666666664,0.9752742339984735
2026-03-13,2023-11-01,1adb2a18673efe5159c525c4bfb4ab9f,f1fb9bf890e7a8f8dd88a276a1ef6f76,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Fuego salsa dip, mild, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",266,0.027360625385723102,0.08701341184167484,0.3917525773195876,1.2458680263987671
2026-03-13,2023-11-01,1adb2a18673efe5159c525c4bfb4ab9f,f2906c6136fdd1fd6fae8b91b649ed8f,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Funny-Frisch Riffels Natural, 150 g",Crisp & Snacks,Crisp & Snacks,49,0.005040115202633203,0.01602878639188747,0.28654970760233917,0.9112974345142105
2026-03-13,2023-11-01,1adb2a18673efe5159c525c4bfb4ab9f,f5bc16319f5cd56166c6ed4f5eb1b433,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Fuego salsa dip, hot, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",54,0.005554412672289653,0.017664376840039256,0.4462809917355372,1.419281583792245
2026-03-13,2023-11-01,1d38bbcd48e773b535e0fcc2fea71a67,a3806fd23a15f2b63d29611829f45705,"Muh Muhs Original cream toffee, 215 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g","Toffee, Fudge & Nougat",Chocolate,7,7.20016457519029E-4,0.4375,0.002321724709784411,1.4107379767827528
2026-03-13,2023-11-01,1fd45847dbb01b01fd314a6839c7e058,32d5bcbac413cdbb8151fab40bccebe2,"Takis Fuego, 100 g","Lay's Salt & Vinegar Crisps, 150 g",Crisp & Snacks,Crisp & Snacks,6,6.171569635877391E-4,0.061855670103092786,0.03550295857988166,3.5583480753980363
2026-03-13,2023-11-01,1fd45847dbb01b01fd314a6839c7e058,73564c12b0bb512fd69348d87c81a352,"Takis Fuego, 100 g","Chio Dip Hot Cheese, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",12,0.0012343139271754782,0.12371134020618557,0.05063291139240506,5.074774892339815
2026-03-13,2023-11-01,1fd45847dbb01b01fd314a6839c7e058,f1fb9bf890e7a8f8dd88a276a1ef6f76,"Takis Fuego, 100 g","Fuego salsa dip, mild, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",17,0.0017486113968319275,0.17525773195876287,0.025036818851251842,2.5093603388852617
2026-03-13,2023-11-01,2076a8edf0e60beaa985844cd835d0c5,a3806fd23a15f2b63d29611829f45705,Ja! Cookies American Style Chocolate Chip 225 g,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Cookies,Chocolate,34,0.003497222793663855,0.2222222222222222,0.011276948590381426,0.7165653215404459
2026-03-13,2023-11-01,2076a8edf0e60beaa985844cd835d0c5,d782f40e90edafe11ce5440e3040a92b,Ja! Cookies American Style Chocolate Chip 225 g,"Alnavit Chocolate Cookies, 125 g",Cookies,Cookies,11,0.0011314544332441884,0.0718954248366013,0.09166666666666666,5.824727668845315
2026-03-13,2023-11-01,23e3075fdbee7963c3029fa90c283c69,74644afbb4188e6e950479ca1b0d2b03,"Lorenz Naturals Rosemary Crisps, 95 g","Funny-Frisch Kettle Chips Salt & Vinegar, 120 g",Crisp & Snacks,Crisp & Snacks,5,5.142974696564493E-4,0.03355704697986577,0.029239766081871343,1.9078456768319008
2026-03-13,2023-11-01,23e3075fdbee7963c3029fa90c283c69,f1fb9bf890e7a8f8dd88a276a1ef6f76,"Lorenz Naturals Rosemary Crisps, 95 g","Fuego salsa dip, mild, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",10,0.0010285949393128986,0.06711409395973154,0.014727540500736377,0.9609473070346246
2026-03-13,2023-11-01,327e2ea4fcb825bcaefcd1d4bdb85232,73564c12b0bb512fd69348d87c81a352,"Pringles Sour Cream & Onion Chips, 165 g","Chio Dip Hot Cheese, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",10,0.0010285949393128986,0.06578947368421052,0.04219409282700422,2.698756384632467
2026-03-13,2023-11-01,327e2ea4fcb825bcaefcd1d4bdb85232,f1fb9bf890e7a8f8dd88a276a1ef6f76,"Pringles Sour Cream & Onion Chips, 165 g","Fuego salsa dip, mild, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",18,0.0018514708907632176,0.11842105263157894,0.026509572901325478,1.6955662351755678
2026-03-13,2023-11-01,327e2ea4fcb825bcaefcd1d4bdb85232,f5bc16319f5cd56166c6ed4f5eb1b433,"Pringles Sour Cream & Onion Chips, 165 g","Fuego salsa dip, hot, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",5,5.142974696564493E-4,0.03289473684210526,0.04132231404958678,2.642996955197912
2026-03-13,2023-11-01,32a879d736368752ae88e5257b80f8ea,9c0ec40485b5dbaa470c56af1414766f,"Reese’s Peanut Butter Cup Minis, 90 g","Ritter Sport Honey-Salt-Almond Chocolate, 100 g",Chocolate,Chocolate,5,5.142974696564493E-4,0.033783783783783786,0.033783783783783786,2.219229364499635
2026-03-13,2023-11-01,32a879d736368752ae88e5257b80f8ea,a3806fd23a15f2b63d29611829f45705,"Reese’s Peanut Butter Cup Minis, 90 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Chocolate,Chocolate,54,0.005554412672289653,0.36486486486486486,0.01791044776119403,1.1765227914481646
2026-03-13,2023-11-01,32a879d736368752ae88e5257b80f8ea,be05d49218959bd5715a259f53a01050,"Reese’s Peanut Butter Cup Minis, 90 g","Yogurette Strawberry Yogurt Chocolate, 100 g",Chocolate,Chocolate,6,6.171569635877391E-4,0.04054054054054054,0.01875,1.2316722972972973
2026-03-13,2023-11-01,32d5bcbac413cdbb8151fab40bccebe2,73564c12b0bb512fd69348d87c81a352,"Lay's Salt & Vinegar Crisps, 150 g","Chio Dip Hot Cheese, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",9,9.257354453816088E-4,0.05325443786982249,0.0379746835443038,2.1845554640101863
2026-03-13,2023-11-01,32d5bcbac413cdbb8151fab40bccebe2,f1fb9bf890e7a8f8dd88a276a1ef6f76,"Lay's Salt & Vinegar Crisps, 150 g","Fuego salsa dip, mild, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",28,0.002880065830076116,0.16568047337278108,0.041237113402061855,2.3722320502653576
2026-03-13,2023-11-01,37165dad9e53f2c73a9d8c56045d5c21,a3806fd23a15f2b63d29611829f45705,"Knoppers Crispy Wafer, (8x25 g), 200 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Chocolate,Chocolate,34,0.003497222793663855,0.3238095238095238,0.011276948590381426,1.0441380399589355
2026-03-13,2023-11-01,37165dad9e53f2c73a9d8c56045d5c21,be05d49218959bd5715a259f53a01050,"Knoppers Crispy Wafer, (8x25 g), 200 g","Yogurette Strawberry Yogurt Chocolate, 100 g",Chocolate,Chocolate,17,0.0017486113968319275,0.1619047619047619,0.053125,4.918869047619048
2026-03-13,2023-11-01,3b3b9a77328c8dde5bc41892d84f9dd3,a3806fd23a15f2b63d29611829f45705,"Ritter Sport Nut Class Whole Nut Chocolate, 100 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Chocolate,Chocolate,29,0.002982925324007406,0.2543859649122807,0.009618573797678276,0.8202787233423526
2026-03-13,2023-11-01,3b3b9a77328c8dde5bc41892d84f9dd3,be05d49218959bd5715a259f53a01050,"Ritter Sport Nut Class Whole Nut Chocolate, 100 g","Yogurette Strawberry Yogurt Chocolate, 100 g",Chocolate,Chocolate,5,5.142974696564493E-4,0.043859649122807015,0.015625,1.3325109649122806
2026-03-13,2023-11-01,40fc4b36f164f050c99d0a9b337dc595,a3806fd23a15f2b63d29611829f45705,"Frigeo Crispy Puffed Rice, 80 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Other Confectionary,Chocolate,31,0.0031886443118699856,0.41333333333333333,0.010281923714759536,1.3328114980652295
2026-03-13,2023-11-01,4accb1b8337e39ab3440ee0ecdb7b895,a3806fd23a15f2b63d29611829f45705,"Ferrero Kinder Riegel Chocolate Bar, (18x21 g), 378 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Chocolate,Chocolate,36,0.003702941781526435,0.4,0.011940298507462687,1.2898175787728028
2026-03-13,2023-11-01,4accb1b8337e39ab3440ee0ecdb7b895,be05d49218959bd5715a259f53a01050,"Ferrero Kinder Riegel Chocolate Bar, (18x21 g), 378 g","Yogurette Strawberry Yogurt Chocolate, 100 g",Chocolate,Chocolate,6,6.171569635877391E-4,0.06666666666666667,0.01875,2.0254166666666666
2026-03-13,2023-11-01,4accb1b8337e39ab3440ee0ecdb7b895,fd3e60a7b8b3e7f2b91acb6dd689d888,"Ferrero Kinder Riegel Chocolate Bar, (18x21 g), 378 g","Nippon Häppchen puffed rice with milk chocolate, 200 g",Chocolate,Cookies,5,5.142974696564493E-4,0.05555555555555555,0.078125,8.43923611111111
2026-03-13,2023-11-01,50ab7614f0d675a1ce5e3585aaddf68e,73564c12b0bb512fd69348d87c81a352,"Lay's Crips herb butter flavour, 150 g","Chio Dip Hot Cheese, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",9,9.257354453816088E-4,0.04245283018867924,0.0379746835443038,1.741461667064724
2026-03-13,2023-11-01,50ab7614f0d675a1ce5e3585aaddf68e,74644afbb4188e6e950479ca1b0d2b03,"Lay's Crips herb butter flavour, 150 g","Funny-Frisch Kettle Chips Salt & Vinegar, 120 g",Crisp & Snacks,Crisp & Snacks,5,5.142974696564493E-4,0.02358490566037736,0.029239766081871343,1.3408915370186474
2026-03-13,2023-11-01,50ab7614f0d675a1ce5e3585aaddf68e,d904890a3aaf5840a256b291c39263b6,"Lay's Crips herb butter flavour, 150 g","Funny-Frisch Lentil Crisps Paprika Style, 90 g",Crisp & Snacks,Crisp & Snacks,11,0.0011314544332441884,0.05188679245283019,0.06962025316455696,3.1926797229519943
2026-03-13,2023-11-01,50ab7614f0d675a1ce5e3585aaddf68e,f1fb9bf890e7a8f8dd88a276a1ef6f76,"Lay's Crips herb butter flavour, 150 g","Fuego salsa dip, mild, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",13,0.0013371734211067683,0.06132075471698113,0.01914580265095729,0.8779976102481452
2026-03-13,2023-11-01,50ab7614f0d675a1ce5e3585aaddf68e,f2906c6136fdd1fd6fae8b91b649ed8f,"Lay's Crips herb butter flavour, 150 g","Funny-Frisch Riffels Natural, 150 g",Crisp & Snacks,Crisp & Snacks,5,5.142974696564493E-4,0.02358490566037736,0.029239766081871343,1.3408915370186474
2026-03-13,2023-11-01,531e57eb628aafffae83de87e8a77259,a3806fd23a15f2b63d29611829f45705,"Veganz Chocolate Cookie, Organic, 150 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Cookies,Chocolate,17,0.0017486113968319275,0.32075471698113206,0.005638474295190713,1.0342876810913983
2026-03-13,2023-11-01,531e57eb628aafffae83de87e8a77259,be05d49218959bd5715a259f53a01050,"Veganz Chocolate Cookie, Organic, 150 g","Yogurette Strawberry Yogurt Chocolate, 100 g",Cookies,Chocolate,5,5.142974696564493E-4,0.09433962264150944,0.015625,2.8661556603773586
2026-03-13,2023-11-01,6585eca511f9a50564c75a1cdad39f11,a3806fd23a15f2b63d29611829f45705,"Ritter Sport Chocolate Wafer, 100 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Chocolate,Chocolate,19,0.0019543303846945074,0.24050632911392406,0.006301824212271974,0.7755232277431409
2026-03-13,2023-11-01,684422c7ee096676b7ccbea457e903db,a3806fd23a15f2b63d29611829f45705,"Griesson Soft Cake biscuits, cherry, 300 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Cookies,Chocolate,6,6.171569635877391E-4,0.11538461538461539,0.001990049751243781,0.3720627631075393
2026-03-13,2023-11-01,6ff49dc4ff8f064bf60a6881a23b9afb,73564c12b0bb512fd69348d87c81a352,"Chio Tortillas Original Salted, 110 g","Chio Dip Hot Cheese, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",6,6.171569635877391E-4,0.04195804195804196,0.02531645569620253,1.7211649110383287
2026-03-13,2023-11-01,6ff49dc4ff8f064bf60a6881a23b9afb,74644afbb4188e6e950479ca1b0d2b03,"Chio Tortillas Original Salted, 110 g","Funny-Frisch Kettle Chips Salt & Vinegar, 120 g",Crisp & Snacks,Crisp & Snacks,6,6.171569635877391E-4,0.04195804195804196,0.03508771929824561,2.385474174947859
2026-03-13,2023-11-01,6ff49dc4ff8f064bf60a6881a23b9afb,dd216534bd149e9779fd414589ac51eb,"Chio Tortillas Original Salted, 110 g",Crunchips Western Style Potato Chips 150 g,Crisp & Snacks,Crisp & Snacks,10,0.0010285949393128986,0.06993006993006994,0.09523809523809523,6.474858474858475
2026-03-13,2023-11-01,6ff49dc4ff8f064bf60a6881a23b9afb,f1fb9bf890e7a8f8dd88a276a1ef6f76,"Chio Tortillas Original Salted, 110 g","Fuego salsa dip, mild, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",22,0.002262908866488377,0.15384615384615385,0.03240058910162003,2.202786903817832
2026-03-13,2023-11-01,73564c12b0bb512fd69348d87c81a352,d904890a3aaf5840a256b291c39263b6,"Chio Dip Hot Cheese, 200 ml","Funny-Frisch Lentil Crisps Paprika Style, 90 g","Cheese Crackers, Breadsticks & Dipping",Crisp & Snacks,5,5.142974696564493E-4,0.02109704641350211,0.03164556962025317,1.29813598248144
2026-03-13,2023-11-01,73564c12b0bb512fd69348d87c81a352,dd216534bd149e9779fd414589ac51eb,"Chio Dip Hot Cheese, 200 ml",Crunchips Western Style Potato Chips 150 g,"Cheese Crackers, Breadsticks & Dipping",Crisp & Snacks,7,7.20016457519029E-4,0.029535864978902954,0.06666666666666667,2.7347398030942336
2026-03-13,2023-11-01,73564c12b0bb512fd69348d87c81a352,eec50ed4b6588fe68d92b48381c933db,"Chio Dip Hot Cheese, 200 ml","Pom-Bär Original, 75 g","Cheese Crackers, Breadsticks & Dipping",Crisp & Snacks,7,7.20016457519029E-4,0.029535864978902954,0.09333333333333334,3.828635724331927
2026-03-13,2023-11-01,73564c12b0bb512fd69348d87c81a352,f1fb9bf890e7a8f8dd88a276a1ef6f76,"Chio Dip Hot Cheese, 200 ml","Fuego salsa dip, mild, 200 ml","Cheese Crackers, Breadsticks & Dipping","Cheese Crackers, Breadsticks & Dipping",25,0.0025714873482822463,0.10548523206751055,0.036818851251840944,1.5103496703392307
2026-03-13,2023-11-01,73564c12b0bb512fd69348d87c81a352,f2906c6136fdd1fd6fae8b91b649ed8f,"Chio Dip Hot Cheese, 200 ml","Funny-Frisch Riffels Natural, 150 g","Cheese Crackers, Breadsticks & Dipping",Crisp & Snacks,5,5.142974696564493E-4,0.02109704641350211,0.029239766081871343,1.1994472820588744
2026-03-13,2023-11-01,73564c12b0bb512fd69348d87c81a352,f5bc16319f5cd56166c6ed4f5eb1b433,"Chio Dip Hot Cheese, 200 ml","Fuego salsa dip, hot, 200 ml","Cheese Crackers, Breadsticks & Dipping","Cheese Crackers, Breadsticks & Dipping",9,9.257354453816088E-4,0.0379746835443038,0.0743801652892562,3.0511559786588554
2026-03-13,2023-11-01,74644afbb4188e6e950479ca1b0d2b03,eec50ed4b6588fe68d92b48381c933db,"Funny-Frisch Kettle Chips Salt & Vinegar, 120 g","Pom-Bär Original, 75 g",Crisp & Snacks,Crisp & Snacks,6,6.171569635877391E-4,0.03508771929824561,0.08,4.548304093567252
2026-03-13,2023-11-01,74644afbb4188e6e950479ca1b0d2b03,f1fb9bf890e7a8f8dd88a276a1ef6f76,"Funny-Frisch Kettle Chips Salt & Vinegar, 120 g","Fuego salsa dip, mild, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",10,0.0010285949393128986,0.05847953216374269,0.014727540500736377,0.8373166593459593
2026-03-13,2023-11-01,74644afbb4188e6e950479ca1b0d2b03,f2906c6136fdd1fd6fae8b91b649ed8f,"Funny-Frisch Kettle Chips Salt & Vinegar, 120 g","Funny-Frisch Riffels Natural, 150 g",Crisp & Snacks,Crisp & Snacks,7,7.20016457519029E-4,0.04093567251461988,0.04093567251461988,2.3273485858896756
2026-03-13,2023-11-01,8473db57695c421febed464de8993f24,a3806fd23a15f2b63d29611829f45705,"Ferrero Nutella & Go, 52 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Chocolate & Sweet Spreads,Chocolate,15,0.0015428924089693479,0.4838709677419355,0.004975124378109453,1.5602632001283905
2026-03-13,2023-11-01,8473db57695c421febed464de8993f24,be05d49218959bd5715a259f53a01050,"Ferrero Nutella & Go, 52 g","Yogurette Strawberry Yogurt Chocolate, 100 g",Chocolate & Sweet Spreads,Chocolate,5,5.142974696564493E-4,0.16129032258064516,0.015625,4.900201612903226
2026-03-13,2023-11-01,8ea000fea777e44213cf112cdba4a9ca,a3806fd23a15f2b63d29611829f45705,"Hanuta Hazelnut Slice, (10x22 g), 220 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Chocolate,Chocolate,43,0.004422958239045464,0.3115942028985507,0.014262023217247097,1.0047492008556254
2026-03-13,2023-11-01,8ea000fea777e44213cf112cdba4a9ca,fe2a02dd3ec24f70c2570853473e2211,"Hanuta Hazelnut Slice, (10x22 g), 220 g","Milka Schokolade Cookie Sensations Oreo Creme, 156 g",Chocolate,Cookies,5,5.142974696564493E-4,0.036231884057971016,0.05555555555555555,3.9138486312399356
2026-03-13,2023-11-01,8eafef6d5c9df738edada0de2643e245,a3806fd23a15f2b63d29611829f45705,"Griesson Soft Cake biscuits, orange milk, 300 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Cookies,Chocolate,31,0.0031886443118699856,0.4305555555555556,0.010281923714759536,1.388345310484614
2026-03-13,2023-11-01,8eafef6d5c9df738edada0de2643e245,b290e64770d84b9a459cf67d1ec660dc,"Griesson Soft Cake biscuits, orange milk, 300 g","Cadbury Milk Caramel Chocolate, 180 g",Cookies,Chocolate,7,7.20016457519029E-4,0.09722222222222222,0.07142857142857142,9.64484126984127
2026-03-13,2023-11-01,8eafef6d5c9df738edada0de2643e245,be05d49218959bd5715a259f53a01050,"Griesson Soft Cake biscuits, orange milk, 300 g","Yogurette Strawberry Yogurt Chocolate, 100 g",Cookies,Chocolate,6,6.171569635877391E-4,0.08333333333333333,0.01875,2.5317708333333333
2026-03-13,2023-11-01,9a861b1bfff910626cc3e2a187514310,a3806fd23a15f2b63d29611829f45705,"Kinder Hippo Haselnuss, 5 Stück","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Cookies,Chocolate,15,0.0015428924089693479,0.16304347826086957,0.004975124378109453,0.5257408609128272
2026-03-13,2023-11-01,9a861b1bfff910626cc3e2a187514310,d782f40e90edafe11ce5440e3040a92b,"Kinder Hippo Haselnuss, 5 Stück","Alnavit Chocolate Cookies, 125 g",Cookies,Cookies,8,8.228759514503189E-4,0.08695652173913043,0.06666666666666667,7.044927536231884
2026-03-13,2023-11-01,9aefdd3b1039342516c1f9a779606b38,f1fb9bf890e7a8f8dd88a276a1ef6f76,"Crunchips Cheese & Onion Crisps, 150 g","Fuego salsa dip, mild, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",10,0.0010285949393128986,0.12195121951219512,0.014727540500736377,1.7461115700995007
2026-03-13,2023-11-01,9c0ec40485b5dbaa470c56af1414766f,a3806fd23a15f2b63d29611829f45705,"Ritter Sport Honey-Salt-Almond Chocolate, 100 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Chocolate,Chocolate,52,0.005348693684427073,0.35135135135135137,0.01724709784411277,1.1329478732463807
2026-03-13,2023-11-01,9c0ec40485b5dbaa470c56af1414766f,be05d49218959bd5715a259f53a01050,"Ritter Sport Honey-Salt-Almond Chocolate, 100 g","Yogurette Strawberry Yogurt Chocolate, 100 g",Chocolate,Chocolate,22,0.002262908866488377,0.14864864864864866,0.06875,4.516131756756757
2026-03-13,2023-11-01,9c17a86b480f44df78ca14aa93eaf3d6,a3806fd23a15f2b63d29611829f45705,"Ferrero Kinder Riegel Chocolate Bar, (10x21 g), 210 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Chocolate,Chocolate,26,0.0026743468422135365,0.21487603305785125,0.008623548922056384,0.692877211737456
2026-03-13,2023-11-01,9c17a86b480f44df78ca14aa93eaf3d6,d9eb97d68f2e1b7025d8fa63cd5d677d,"Ferrero Kinder Riegel Chocolate Bar, (10x21 g), 210 g","Ferrero Kinder Country Chocolate Bar, (9x23,5 g), 211,5 g",Chocolate,Chocolate,6,6.171569635877391E-4,0.049586776859504134,0.03488372093023256,2.8028060734191813
2026-03-13,2023-11-01,a3806fd23a15f2b63d29611829f45705,a5fd81c72c07611f35fce22949e96387,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g","Griesson Soft Cake Orange, 300 g",Chocolate,Cookies,15,0.0015428924089693479,0.004975124378109453,0.2112676056338028,0.6812416789292972
2026-03-13,2023-11-01,a3806fd23a15f2b63d29611829f45705,b290e64770d84b9a459cf67d1ec660dc,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g","Cadbury Milk Caramel Chocolate, 180 g",Chocolate,Chocolate,35,0.003600082287595145,0.011608623548922056,0.35714285714285715,1.1516228381900022
2026-03-13,2023-11-01,a3806fd23a15f2b63d29611829f45705,b8001061a7720489a381fcb8807fa29f,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g","Ferrero Nutella Nut Nougat Cream, 450 g",Chocolate,Chocolate & Sweet Spreads,12,0.0012343139271754782,0.003980099502487562,0.1518987341772152,0.48980414383777315
2026-03-13,2023-11-01,a3806fd23a15f2b63d29611829f45705,bdd8cad9c8bc2a06af9075c7db51fb58,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g","Tony’s Chocolonely Milk Chocolate, 32%, 180 g",Chocolate,Chocolate,45,0.004628677226908044,0.014925373134328358,0.371900826446281,1.199210558776366
2026-03-13,2023-11-01,a3806fd23a15f2b63d29611829f45705,be05d49218959bd5715a259f53a01050,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g","Yogurette Strawberry Yogurt Chocolate, 100 g",Chocolate,Chocolate,100,0.010285949393128985,0.03316749585406302,0.3125,1.0076699834162521
2026-03-13,2023-11-01,a3806fd23a15f2b63d29611829f45705,c3003f264ea06d2c2cb637cbdebf3a02,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g","Storck Riesen Chocolate Toffees, 231 g",Chocolate,"Toffee, Fudge & Nougat",5,5.142974696564493E-4,0.001658374792703151,0.29411764705882354,0.9483952785094137
2026-03-13,2023-11-01,a3806fd23a15f2b63d29611829f45705,d782f40e90edafe11ce5440e3040a92b,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g","Alnavit Chocolate Cookies, 125 g",Chocolate,Cookies,28,0.002880065830076116,0.009286898839137645,0.23333333333333334,0.7523935876174682
2026-03-13,2023-11-01,a3806fd23a15f2b63d29611829f45705,d9eb97d68f2e1b7025d8fa63cd5d677d,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g","Ferrero Kinder Country Chocolate Bar, (9x23,5 g), 211,5 g",Chocolate,Chocolate,39,0.004011520263320304,0.012935323383084577,0.22674418604651161,0.7311465926183037
